TRANSACTION_ID,ITEM_ID,CONTRACT_ID,SALE_REGISTRATION_DATE,ITEM,LOCALITY,NEIGHBORHOOD,SUBCATEGORY,MERCHANT_NAME,BRANCH_MERCHANT,SELLER_NAME,CANAL_CONSOLIDADO,LINEA_NEGOCIO,NUMBER_OF_INSTALLMENTS,TOTAL_VALUE,CURRENT_STATUS
TRX-366716,ITM-863028,CTR-60805,2025-06-29T16:18:51.000Z,COMPUTADOR CON IVA,Municipio_11,Barrio_63,ESTRATO 6,Aliado_23,Sucursal_310,Vendedor_123,Grandes Superficies,Hogar,10,2154.9,ENTREGADO
TRX-366716,ITM-433014,CTR-60805,2025-06-29T16:18:51.000Z,GARANTIA EXTENDIDA COMPUTADORES,Municipio_11,Barrio_63,ESTRATO 6,Aliado_23,Sucursal_310,Vendedor_123,Grandes Superficies,Hogar,10,482.6,ENTREGADO
TRX-519420,ITM-749462,CTR-89242,2025-06-29T16:17:50.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_212,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Educacion,62,3029.3,ENTREGADO
TRX-493063,ITM-749462,CTR-13761,2025-06-29T16:12:38.000Z,OTROS ENSERES MENORES,Municipio_2,Barrio_336,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,13,84.8,ENTREGADO
TRX-493063,ITM-778034,CTR-13761,2025-06-29T16:12:38.000Z,CELULAR,Municipio_2,Barrio_336,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,13,1752.1,ENTREGADO
TRX-363516,ITM-402860,CTR-78766,2025-06-29T16:11:25.000Z,MOTOS,Municipio_22,Barrio_308,ESTRATO 4,Aliado_147,Sucursal_124,Vendedor_147,Puntos Fijos Mpios,Movilidad,36,5952.0,ANULADO
TRX-363516,ITM-140008,CTR-78766,2025-06-29T16:11:25.000Z,MATRICULAS MOTOS,Municipio_22,Barrio_308,ESTRATO 4,Aliado_147,Sucursal_124,Vendedor_147,Puntos Fijos Mpios,Movilidad,36,1214.2,ANULADO
TRX-525660,ITM-118549,CTR-27413,2025-06-29T16:11:20.000Z,LAVADORA,Municipio_10,Barrio_55,ESTRATO 6,Aliado_23,Sucursal_310,Vendedor_123,Grandes Superficies,Educacion,13,1636.1,ENTREGADO
TRX-553788,ITM-778034,CTR-99349,2025-06-29T16:09:39.000Z,CELULAR,Municipio_10,Barrio_186,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,4,415.7,ENTREGADO
TRX-553788,ITM-749462,CTR-99349,2025-06-29T16:09:39.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_186,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,1,66.4,ENTREGADO
TRX-210525,ITM-749462,CTR-43003,2025-06-29T16:05:45.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_178,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,GRANDES SUPERFICIES,Hogar,2,264.7,ENTREGADO
TRX-921009,ITM-895486,CTR-60473,2025-06-29T16:00:43.000Z,COLCHON SUPRA,Municipio_20,Barrio_227,ESTRATO 6,Aliado_80,Sucursal_292,Vendedor_80,Puntos Fijos Mpios,Hogar,7,1905.1,ENTREGADO
TRX-583286,ITM-118549,CTR-57294,2025-06-29T15:56:57.000Z,LAVADORA,Municipio_2,Barrio_101,ESTRATO 5,Aliado_53,Sucursal_6,Vendedor_53,Fdv Externa,Hogar,15,2241.8,ENTREGADO
TRX-748690,ITM-778034,CTR-79816,2025-06-29T15:55:07.000Z,CELULAR,Municipio_35,Barrio_397,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Fdv Externa,Viajes y Experiencia,21,2243.9,ENTREGADO
TRX-370615,ITM-778034,CTR-31302,2025-06-29T15:52:37.000Z,CELULAR,Municipio_10,Barrio_212,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Fdv Externa,Viajes y Experiencia,11,1288.2,ENTREGADO
TRX-465779,ITM-778034,CTR-75019,2025-06-29T15:52:04.000Z,CELULAR,Municipio_10,Barrio_465,ESTRATO 4,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,36,2054.7,ENTREGADO
TRX-801274,ITM-118549,CTR-90339,2025-06-29T15:51:23.000Z,LAVADORA,Municipio_9,Barrio_425,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,24,3595.1,ENTREGADO
TRX-801274,ITM-380079,CTR-90339,2025-06-29T15:51:23.000Z,GARANTIA EXTENDIDA ELECTRODOMESTICOS,Municipio_9,Barrio_425,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,24,359.4,ENTREGADO
TRX-840235,ITM-778034,CTR-53860,2025-06-29T15:50:32.000Z,CELULAR,Municipio_13,Barrio_244,ESTRATO 6,Aliado_84,Sucursal_185,Vendedor_84,GRANDES SUPERFICIES,Hogar,11,1233.7,ENTREGADO
TRX-827927,ITM-749462,CTR-79315,2025-06-29T15:47:22.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_451,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Hogar,5,415.3,ENTREGADO
TRX-460140,ITM-118549,CTR-81250,2025-06-29T15:45:14.000Z,LAVADORA,Municipio_2,Barrio_481,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,16,1571.0,ENTREGADO
TRX-411832,ITM-778034,CTR-32648,2025-06-29T15:44:35.000Z,CELULAR,Municipio_10,Barrio_148,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Educacion,38,3156.7,ENTREGADO
TRX-380211,ITM-778034,CTR-32359,2025-06-29T15:44:09.000Z,CELULAR,Municipio_11,Barrio_143,ESTRATO 5,Aliado_100,Sucursal_400,Vendedor_100,Puntos Fijos Mpios,Educacion,39,7156.4,ANULADO
TRX-825813,ITM-989784,CTR-45356,2025-06-29T15:41:36.000Z,NEVERA,Municipio_28,Barrio_256,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,28,3457.1,ENTREGADO
TRX-976661,ITM-559076,CTR-10705,2025-06-29T15:41:35.000Z,TELEVISOR,Municipio_10,Barrio_147,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,9,2429.9,ENTREGADO
TRX-976661,ITM-634962,CTR-10705,2025-06-29T15:41:35.000Z,AIRE ACONDICIONADO,Municipio_10,Barrio_147,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,9,169.7,ENTREGADO
TRX-201425,ITM-778034,CTR-65965,2025-06-29T15:40:51.000Z,CELULAR,Municipio_10,Barrio_331,ESTRATO 6,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,hogar,5,914.6,ENTREGADO
TRX-201425,ITM-922035,CTR-65965,2025-06-29T15:40:51.000Z,COLCHON,Municipio_10,Barrio_331,ESTRATO 6,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,hogar,11,947.2,ENTREGADO
TRX-588594,ITM-559076,CTR-34067,2025-06-29T15:39:32.000Z,TELEVISOR,Municipio_9,Barrio_23,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,15,1195.9,ANULADO
TRX-588594,ITM-677167,CTR-34067,2025-06-29T15:39:32.000Z,ENSERES MENORES,Municipio_9,Barrio_23,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,1,0.0,ANULADO
TRX-999061,ITM-140008,CTR-26737,2025-06-29T15:34:46.000Z,MATRICULAS MOTOS,Municipio_10,Barrio_475,ESTRATO 5,Aliado_198,Sucursal_457,Vendedor_198,Puntos Fijos Cali,Viajes y Experiencia,26,1351.4,ENTREGADO
TRX-999061,ITM-402860,CTR-26737,2025-06-29T15:34:46.000Z,MOTOS,Municipio_10,Barrio_475,ESTRATO 5,Aliado_198,Sucursal_457,Vendedor_198,Puntos Fijos Cali,Viajes y Experiencia,26,5948.6,ENTREGADO
TRX-972466,ITM-778034,CTR-48109,2025-06-29T15:34:19.000Z,CELULAR,Municipio_10,Barrio_334,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,hogar,7,938.3,ENTREGADO
TRX-284475,ITM-778034,CTR-11015,2025-06-29T15:32:48.000Z,CELULAR,Municipio_10,Barrio_188,ESTRATO 6,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,hogar,36,1300.1,ENTREGADO
TRX-284475,ITM-778034,CTR-11015,2025-06-29T15:32:48.000Z,CELULAR,Municipio_10,Barrio_188,ESTRATO 6,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,hogar,36,1300.1,ENTREGADO
TRX-284475,ITM-778034,CTR-11015,2025-06-29T15:32:48.000Z,CELULAR,Municipio_10,Barrio_188,ESTRATO 6,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,hogar,36,1300.1,ENTREGADO
TRX-284475,ITM-778034,CTR-11015,2025-06-29T15:32:48.000Z,CELULAR,Municipio_10,Barrio_188,ESTRATO 6,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,hogar,36,1300.1,ENTREGADO
TRX-867277,ITM-778034,CTR-20109,2025-06-29T15:30:40.000Z,CELULAR,Municipio_28,Barrio_256,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,grandes superficies,Hogar,36,7119.0,ENTREGADO
TRX-867277,ITM-778034,CTR-20109,2025-06-29T15:30:40.000Z,CELULAR,Municipio_28,Barrio_256,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,grandes superficies,Hogar,36,4529.9,ENTREGADO
TRX-327009,ITM-677167,CTR-88412,2025-06-29T15:26:38.000Z,ENSERES MENORES,Municipio_10,Barrio_499,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,26,56.9,ENTREGADO
TRX-327009,ITM-634962,CTR-88412,2025-06-29T15:26:38.000Z,AIRE ACONDICIONADO,Municipio_10,Barrio_499,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,26,213.6,ENTREGADO
TRX-327009,ITM-380079,CTR-88412,2025-06-29T15:26:38.000Z,GARANTIA EXTENDIDA ELECTRODOMESTICOS,Municipio_10,Barrio_499,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,26,216.6,ENTREGADO
TRX-327009,ITM-559076,CTR-88412,2025-06-29T15:26:38.000Z,TELEVISOR,Municipio_10,Barrio_499,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,26,538.6,ENTREGADO
TRX-327009,ITM-778034,CTR-88412,2025-06-29T15:26:38.000Z,CELULAR,Municipio_10,Barrio_499,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,26,2165.9,ENTREGADO
TRX-961548,ITM-141433,CTR-93747,2025-06-29T15:25:30.000Z,CONSOLA PLAY STATION,Municipio_33,Barrio_351,ESTRATO 4,Aliado_84,Sucursal_458,Vendedor_84,Fdv Externa,Viajes y Experiencia,21,3386.0,ENTREGADO
TRX-165150,ITM-140008,CTR-71063,2025-06-29T15:23:09.000Z,MATRICULAS MOTOS,Municipio_6,Barrio_289,ESTRATO 5,Aliado_147,Sucursal_124,Vendedor_147,Puntos Fijos Mpios,Movilidad,39,756.3,ENTREGADO
TRX-165150,ITM-402860,CTR-71063,2025-06-29T15:23:09.000Z,MOTOS,Municipio_6,Barrio_289,ESTRATO 5,Aliado_147,Sucursal_124,Vendedor_147,Puntos Fijos Mpios,Movilidad,39,11735.5,ENTREGADO
TRX-439121,ITM-125405,CTR-87716,2025-06-29T15:21:14.000Z,HORNO,Municipio_11,Barrio_326,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Educacion,45,791.9,ENTREGADO
TRX-512465,ITM-118549,CTR-54236,2025-06-29T15:20:39.000Z,LAVADORA,Municipio_10,Barrio_195,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,23,2969.9,ANULADO
TRX-598545,ITM-118549,CTR-83187,2025-06-29T15:20:07.000Z,LAVADORA,Municipio_10,Barrio_148,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,6,1476.4,ENTREGADO
TRX-227483,ITM-778034,CTR-67143,2025-06-29T15:19:20.000Z,CELULAR,Municipio_10,Barrio_469,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,5,784.7,ENTREGADO
TRX-567037,ITM-749462,CTR-99073,2025-06-29T15:16:21.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_272,ESTRATO 6,Aliado_84,Sucursal_185,Vendedor_84,Grandes Superficies,Hogar,21,403.9,ENTREGADO
TRX-567037,ITM-204642,CTR-99073,2025-06-29T15:16:21.000Z,HORNO MICROONDAS,Municipio_10,Barrio_272,ESTRATO 6,Aliado_84,Sucursal_185,Vendedor_84,Grandes Superficies,Hogar,21,379.5,ENTREGADO
TRX-567037,ITM-118549,CTR-99073,2025-06-29T15:16:21.000Z,LAVADORA,Municipio_10,Barrio_272,ESTRATO 6,Aliado_84,Sucursal_185,Vendedor_84,Grandes Superficies,Hogar,21,2371.1,ENTREGADO
TRX-883577,ITM-545750,CTR-78809,2025-06-29T15:15:11.000Z,REPUESTOS Y ACCESORIOS,Municipio_10,Barrio_84,ESTRATO 4,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Movilidad,15,907.0,ENTREGADO
TRX-883491,ITM-957268,CTR-96873,2025-06-29T15:10:55.000Z,MDC - VENTA PAP,Municipio_22,Barrio_419,ESTRATO 6,Aliado_143,Sucursal_43,Vendedor_208,Fdv Externa,Materiales de Construccion,36,3069.0,ANULADO
TRX-157598,ITM-380079,CTR-13849,2025-06-29T15:08:52.000Z,GARANTIA EXTENDIDA ELECTRODOMESTICOS,Municipio_46,Barrio_341,ESTRATO 5,Aliado_23,Sucursal_310,Vendedor_123,Grandes Superficies,Educacion,20,217.0,ENTREGADO
TRX-157598,ITM-559076,CTR-13849,2025-06-29T15:08:52.000Z,TELEVISOR,Municipio_46,Barrio_341,ESTRATO 5,Aliado_23,Sucursal_310,Vendedor_123,Grandes Superficies,Educacion,20,2550.5,ENTREGADO
TRX-706073,ITM-834707,CTR-33371,2025-06-29T15:04:05.000Z,ESTUFAS C2,Municipio_11,Barrio_143,ESTRATO 5,Aliado_104,Sucursal_253,Vendedor_208,Fdv Externa,Viajes y Experiencia,38,793.4,ENTREGADO
TRX-706073,ITM-462446,CTR-33371,2025-06-29T15:04:05.000Z,NEVERAS C3,Municipio_11,Barrio_143,ESTRATO 5,Aliado_104,Sucursal_253,Vendedor_208,Fdv Externa,Viajes y Experiencia,38,1604.8,ENTREGADO
TRX-706073,ITM-865573,CTR-33371,2025-06-29T15:04:05.000Z,TELEVISOR C1,Municipio_11,Barrio_143,ESTRATO 5,Aliado_64,Sucursal_310,Vendedor_208,Fdv Externa,Viajes y Experiencia,38,1984.5,ENTREGADO
TRX-706073,ITM-778034,CTR-33371,2025-06-29T15:04:05.000Z,CELULAR,Municipio_11,Barrio_143,ESTRATO 5,Aliado_53,Sucursal_165,Vendedor_208,Fdv Externa,Viajes y Experiencia,38,2698.8,ENTREGADO
TRX-266000,ITM-749462,CTR-69296,2025-06-29T15:00:19.000Z,OTROS ENSERES MENORES,Municipio_13,Barrio_490,ESTRATO 1,Aliado_84,Sucursal_303,Vendedor_84,Fdv Externa,Viajes y Experiencia,40,864.4,ENTREGADO
TRX-266000,ITM-989784,CTR-69296,2025-06-29T15:00:19.000Z,NEVERA,Municipio_13,Barrio_490,ESTRATO 1,Aliado_84,Sucursal_303,Vendedor_84,Fdv Externa,Viajes y Experiencia,40,1965.5,ENTREGADO
TRX-266000,ITM-989784,CTR-69296,2025-06-29T15:00:19.000Z,NEVERA,Municipio_13,Barrio_490,ESTRATO 1,Aliado_84,Sucursal_303,Vendedor_84,Fdv Externa,Viajes y Experiencia,40,1965.5,ENTREGADO
TRX-910242,ITM-240983,CTR-79315,2025-06-29T14:57:07.000Z,MATERIALES VARIOS,Municipio_10,Barrio_451,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,4,767.7,ENTREGADO
TRX-967865,ITM-160350,CTR-60533,2025-06-29T14:53:58.000Z,CAMA,Municipio_10,Barrio_274,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,46,946.3,ENTREGADO
TRX-967865,ITM-356651,CTR-60533,2025-06-29T14:53:58.000Z,TRANSPORTE,Municipio_10,Barrio_274,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,46,36.0,ENTREGADO
TRX-967865,ITM-462177,CTR-60533,2025-06-29T14:53:58.000Z,MUEBLES,Municipio_10,Barrio_274,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,46,1091.9,ENTREGADO
TRX-967865,ITM-891322,CTR-60533,2025-06-29T14:53:58.000Z,MUEBLES MODULARES,Municipio_10,Barrio_274,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,46,682.3,ENTREGADO
TRX-609013,ITM-559076,CTR-52239,2025-06-29T14:50:45.000Z,TELEVISOR,Municipio_10,Barrio_120,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,21,2688.2,ENTREGADO
TRX-609013,ITM-634962,CTR-52239,2025-06-29T14:50:45.000Z,AIRE ACONDICIONADO,Municipio_10,Barrio_120,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,10,721.0,ENTREGADO
TRX-634021,ITM-380079,CTR-23166,2025-06-29T14:46:43.000Z,GARANTIA EXTENDIDA ELECTRODOMESTICOS,Municipio_10,Barrio_484,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,47,368.9,ENTREGADO
TRX-634021,ITM-989784,CTR-23166,2025-06-29T14:46:43.000Z,NEVERA,Municipio_10,Barrio_484,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,47,3688.7,ENTREGADO
TRX-644045,ITM-402860,CTR-27788,2025-06-29T14:40:10.000Z,MOTOS,Municipio_9,Barrio_10,ESTRATO 6,Aliado_177,Sucursal_221,Vendedor_277,Puntos Fijos Mpios,Movilidad,15,269.1,ENTREGADO
TRX-510705,ITM-159004,CTR-43650,2025-06-29T14:39:43.000Z,CODIGO GENERICO - TELEVISOR,Municipio_22,Barrio_419,ESTRATO 6,Aliado_84,Sucursal_303,Vendedor_208,Fdv Externa,Hogar,21,1534.9,ENTREGADO
TRX-589117,ITM-609339,CTR-40905,2025-06-29T14:38:31.000Z,ESTUFA,Municipio_6,Barrio_291,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Fdv Externa,Viajes y Experiencia,15,639.0,ENTREGADO
TRX-589117,ITM-118549,CTR-40905,2025-06-29T14:38:31.000Z,LAVADORA,Municipio_6,Barrio_291,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Fdv Externa,Viajes y Experiencia,15,1220.6,ENTREGADO
TRX-589117,ITM-649410,CTR-40905,2025-06-29T14:38:31.000Z,GARANTIA LAVADORA,Municipio_6,Barrio_291,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Fdv Externa,Viajes y Experiencia,15,132.4,ENTREGADO
TRX-589117,ITM-749462,CTR-40905,2025-06-29T14:38:31.000Z,OTROS ENSERES MENORES,Municipio_6,Barrio_291,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Fdv Externa,Viajes y Experiencia,15,270.0,ENTREGADO
TRX-854026,ITM-559076,CTR-46757,2025-06-29T14:28:06.000Z,TELEVISOR,Municipio_4,Barrio_240,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,33,1214.9,ENTREGADO
TRX-279913,ITM-218648,CTR-64164,2025-06-29T14:24:26.000Z,LLANTAS,Municipio_26,Barrio_491,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Movilidad,4,179.7,ENTREGADO
TRX-279913,ITM-118549,CTR-64164,2025-06-29T14:24:26.000Z,LAVADORA,Municipio_26,Barrio_491,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Movilidad,6,1778.7,ENTREGADO
TRX-279913,ITM-218648,CTR-64164,2025-06-29T14:24:26.000Z,LLANTAS,Municipio_26,Barrio_491,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Movilidad,4,179.7,ENTREGADO
TRX-279913,ITM-218648,CTR-64164,2025-06-29T14:24:26.000Z,LLANTAS,Municipio_26,Barrio_491,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Movilidad,4,179.7,ENTREGADO
TRX-279913,ITM-287751,CTR-64164,2025-06-29T14:24:26.000Z,HIDROLAVADORA,Municipio_26,Barrio_491,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Movilidad,4,333.4,ENTREGADO
TRX-279913,ITM-218648,CTR-64164,2025-06-29T14:24:26.000Z,LLANTAS,Municipio_26,Barrio_491,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Movilidad,4,179.7,ENTREGADO
TRX-279913,ITM-218648,CTR-64164,2025-06-29T14:24:26.000Z,LLANTAS,Municipio_26,Barrio_491,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Movilidad,4,179.7,ENTREGADO
TRX-398549,ITM-778034,CTR-30670,2025-06-29T14:22:58.000Z,CELULAR,Municipio_10,Barrio_267,ESTRATO 5,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,21,2371.1,ENTREGADO
TRX-398549,ITM-255596,CTR-30670,2025-06-29T14:22:58.000Z,ESTUFAS,Municipio_10,Barrio_267,ESTRATO 5,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,21,1456.1,ENTREGADO
TRX-189700,ITM-778034,CTR-16128,2025-06-29T14:19:10.000Z,CELULAR,Municipio_28,Barrio_256,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,9,719.2,ANULADO
TRX-604263,ITM-778034,CTR-77201,2025-06-29T14:15:02.000Z,CELULAR,Municipio_10,Barrio_257,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,18,4138.8,ENTREGADO
TRX-300767,ITM-989784,CTR-91010,2025-06-29T14:10:36.000Z,NEVERA,Municipio_39,Barrio_308,ESTRATO 5,Aliado_57,Sucursal_25,Vendedor_157,Fdv Externa,Viajes y Experiencia,38,2391.7,ENTREGADO
TRX-300767,ITM-118549,CTR-91010,2025-06-29T14:10:36.000Z,LAVADORA,Municipio_39,Barrio_308,ESTRATO 5,Aliado_57,Sucursal_25,Vendedor_157,Fdv Externa,Viajes y Experiencia,38,2313.4,ENTREGADO
TRX-902467,ITM-559076,CTR-36266,2025-06-29T14:10:30.000Z,TELEVISOR,Municipio_13,Barrio_353,ESTRATO 5,Aliado_53,Sucursal_20,Vendedor_53,Fdv Externa,Hogar,9,1397.1,ENTREGADO
TRX-243584,ITM-989784,CTR-79018,2025-06-29T14:01:35.000Z,NEVERA,Municipio_11,Barrio_308,ESTRATO 1,Aliado_84,Sucursal_374,Vendedor_84,Fdv Externa,Viajes y Experiencia,24,3905.9,ENTREGADO
TRX-243584,ITM-677167,CTR-79018,2025-06-29T14:01:35.000Z,ENSERES MENORES,Municipio_11,Barrio_308,ESTRATO 1,Aliado_84,Sucursal_374,Vendedor_84,Fdv Externa,Viajes y Experiencia,24,130.1,ENTREGADO
TRX-243584,ITM-836039,CTR-79018,2025-06-29T14:01:35.000Z,EQUIPOS DE AUDIO,Municipio_11,Barrio_308,ESTRATO 1,Aliado_84,Sucursal_374,Vendedor_84,Fdv Externa,Viajes y Experiencia,24,390.5,ENTREGADO
TRX-834987,ITM-559076,CTR-13769,2025-06-29T14:00:46.000Z,TELEVISOR,Municipio_10,Barrio_470,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,8,755.9,ENTREGADO
TRX-211217,ITM-118549,CTR-16455,2025-06-29T13:55:18.000Z,LAVADORA,Municipio_13,Barrio_244,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Viajes y Experiencia,13,1804.7,ENTREGADO
TRX-187856,ITM-559076,CTR-58917,2025-06-29T13:54:43.000Z,TELEVISOR,Municipio_10,Barrio_416,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Educacion,35,6240.7,ENTREGADO
TRX-253099,ITM-778034,CTR-11982,2025-06-29T13:54:28.000Z,CELULAR,Municipio_10,Barrio_346,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,38,3427.1,ENTREGADO
TRX-922193,ITM-122118,CTR-96444,2025-06-29T13:53:09.000Z,DECORACION DE HOGAR,Municipio_11,Barrio_419,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Viajes y Experiencia,14,681.5,ENTREGADO
TRX-900718,ITM-240983,CTR-96838,2025-06-29T13:44:44.000Z,MATERIALES VARIOS,Municipio_10,Barrio_38,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Educacion,9,423.1,ENTREGADO
TRX-914303,ITM-811739,CTR-16457,2025-06-29T13:38:26.000Z,COLCHONES,Municipio_10,Barrio_485,ESTRATO 6,Aliado_1,Sucursal_101,Vendedor_201,Puntos Fijos Cali,hogar,4,1964.3,ENTREGADO
TRX-733273,ITM-743244,CTR-90433,2025-06-29T13:36:29.000Z,REVISION TECNICO MECANICA,Municipio_10,Barrio_120,ESTRATO 5,Aliado_1,Sucursal_266,Vendedor_1,Puntos Fijos Cali,Viajes y Experiencia,6,249.8,ENTREGADO
TRX-733273,ITM-446816,CTR-90433,2025-06-29T13:36:29.000Z,SOAT MOTOS,Municipio_10,Barrio_120,ESTRATO 5,Aliado_1,Sucursal_266,Vendedor_1,Puntos Fijos Cali,Viajes y Experiencia,6,296.9,ENTREGADO
TRX-672202,ITM-271817,CTR-72247,2025-06-29T13:33:32.000Z,MUEBLES - VENTA PAP,Municipio_10,Barrio_309,ESTRATO 6,Aliado_30,Sucursal_330,Vendedor_208,Fdv Externa,Hogar,61,1825.2,ENTREGADO
TRX-672202,ITM-677167,CTR-72247,2025-06-29T13:33:32.000Z,ENSERES MENORES,Municipio_10,Barrio_309,ESTRATO 6,Aliado_84,Sucursal_303,Vendedor_208,Fdv Externa,Hogar,61,101.3,ENTREGADO
TRX-672202,ITM-677167,CTR-72247,2025-06-29T13:33:32.000Z,ENSERES MENORES,Municipio_10,Barrio_309,ESTRATO 6,Aliado_84,Sucursal_303,Vendedor_208,Fdv Externa,Hogar,61,300.8,ENTREGADO
TRX-672202,ITM-811739,CTR-72247,2025-06-29T13:33:32.000Z,COLCHONES,Municipio_10,Barrio_309,ESTRATO 6,Aliado_80,Sucursal_292,Vendedor_208,Fdv Externa,Hogar,61,1832.5,ENTREGADO
